Date/Time (LST),Longitude (x),Latitude (y),Station Name,Climate ID,Year,Month,Day,Time (LST),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
2012-06-30 08:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,08:00,23.4,,14.4,,57,,,,24.0,,26,,48.3,,99.88,,27.0,,,,Mostly Cloudy
2012-06-30 09:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,09:00,24.2,,13.9,,53,,,,23.0,,26,,48.3,,99.83,,28.0,,,,Mainly Clear
2012-06-30 10:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,10:00,25.1,,14.5,,52,,,,23.0,,30,,48.3,,99.83,,29.0,,,,Mainly Clear
2012-06-30 11:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,11:00,26.3,,14.9,,50,,,,23.0,,26,,48.3,,99.79,,30.0,,,,Mainly Clear
2012-06-30 12:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,12:00,27.6,,15.5,,48,,,,22.0,,26,,48.3,,99.74,,32.0,,,,Mainly Clear
2012-06-30 13:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,13:00,28.0,,14.8,,45,,,,22.0,,30,,48.3,,99.68,,32.0,,,,Mainly Clear
2012-06-30 14:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,14:00,29.9,,13.8,,37,,,,25.0,,33,,48.3,,99.67,,33.0,,,,Mainly Clear
2012-06-30 15:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,15:00,28.8,,13.2,,38,,,,27.0,,28,,24.1,,99.66,,32.0,,,,Mostly Cloudy
2012-06-30 16:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,16:00,29.0,,13.1,,38,,,,23.0,,26,,48.3,,99.65,,32.0,,,,Mostly Cloudy
2012-06-30 17:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,17:00,24.8,,17.6,,64,,,,21.0,,11,,48.3,,99.69,,31.0,,,,Mostly Cloudy
2012-06-30 18:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,18:00,24.3,,16.2,,61,,,,25.0,,22,,24.1,,99.79,,29.0,,,,Mostly Cloudy
2012-06-30 19:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,19:00,23.9,,16.6,,64,,,,28.0,,7,,48.3,,99.86,,29.0,,,,Mostly Cloudy
2012-06-30 20:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,20:00,22.9,,16.2,,66,,,,26.0,,6,,25.0,,99.92,,28.0,,,,Mostly Cloudy
2012-06-30 21:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,21:00,23.6,,16.3,,64,,,,9.0,,13,,25.0,,100.02,,28.0,,,,Mostly Cloudy
2012-06-30 22:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,22:00,23.3,,15.3,,61,,,,9.0,,7,,25.0,,100.04,,27.0,,,,Mostly Cloudy
2012-06-30 23:00:00,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012,6,30,23:00,22.3,,15.6,,66,,,,12.0,,4,,25.0,,100.07,,27.0,,,,Mostly Cloudy
