time:  42541.380037945 - 42541.302872115
time:  0.07806727400020463
2024-06-01 19:36:48,800 - INFO - middlewares - middlewares.py - time:  0.7530191830010153
2024-06-01 19:36:48,801 - INFO - basehttp - basehttp.py - "POST /admin/auth/user/add/ HTTP/1.1" 302 0
2024-06-01 19:36:48,888 - INFO - middlewares - middlewares.py - time:  0.08234836899828224
2024-06-01 19:36:48,888 - INFO - basehttp - basehttp.py - "GET /admin/auth/user/2/change/ HTTP/1.1" 200 24149
2024-06-01 19:36:48,972 - INFO - basehttp - basehttp.py - "GET /static/admin/js/calendar.js HTTP/1.1" 200 8466
2024-06-01 19:36:48,975 - INFO - basehttp - basehttp.py - "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
2024-06-01 19:36:48,978 - INFO - basehttp - basehttp.py - "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
2024-06-01 19:36:48,978 - INFO - basehttp - basehttp.py - "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15292
2024-06-01 19:36:48,984 - INFO - middlewares - middlewares.py - time:  0.02331856599994353
2024-06-01 19:36:48,986 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:36:49,129 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
2024-06-01 19:36:49,137 - INFO - basehttp - basehttp.py - "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
2024-06-01 19:36:49,140 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
2024-06-01 19:36:49,144 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
2024-06-01 19:36:49,146 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
2024-06-01 19:36:52,206 - INFO - middlewares - middlewares.py - time:  0.09514841599957435
2024-06-01 19:36:52,207 - INFO - basehttp - basehttp.py - "GET /admin/auth/user/ HTTP/1.1" 200 12890
2024-06-01 19:36:52,241 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
2024-06-01 19:36:52,258 - INFO - middlewares - middlewares.py - time:  0.021394200000941055
2024-06-01 19:36:52,259 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:37:07,322 - INFO - middlewares - middlewares.py - time:  0.08509904199854645
2024-06-01 19:37:07,323 - INFO - basehttp - basehttp.py - "GET /admin/auth/user/ HTTP/1.1" 200 12890
2024-06-01 19:37:07,365 - INFO - middlewares - middlewares.py - time:  0.016281661999528296
2024-06-01 19:37:07,365 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:37:10,585 - INFO - middlewares - middlewares.py - time:  0.07367084799989243
2024-06-01 19:37:10,586 - INFO - basehttp - basehttp.py - "GET /admin/auth/user/add/ HTTP/1.1" 200 12204
2024-06-01 19:37:10,628 - INFO - middlewares - middlewares.py - time:  0.01470157299991115
2024-06-01 19:37:10,628 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:37:22,052 - INFO - middlewares - middlewares.py - time:  0.04070514800150704
2024-06-01 19:37:22,053 - INFO - basehttp - basehttp.py - "GET /admin/auth/user/ HTTP/1.1" 200 12890
2024-06-01 19:37:22,100 - INFO - middlewares - middlewares.py - time:  0.019945027999710874
2024-06-01 19:37:22,101 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:38:10,212 - INFO - middlewares - middlewares.py - time:  0.05209137200108671
2024-06-01 19:38:10,213 - INFO - basehttp - basehttp.py - "GET /admin/main/products/ HTTP/1.1" 200 8516
2024-06-01 19:38:10,268 - INFO - middlewares - middlewares.py - time:  0.015828510999199352
2024-06-01 19:38:10,269 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 19:38:11,937 - INFO - middlewares - middlewares.py - time:  0.12037196699930064
2024-06-01 19:38:11,938 - INFO - basehttp - basehttp.py - "GET /admin/main/products/add/ HTTP/1.1" 200 15770
2024-06-01 19:38:11,979 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
2024-06-01 19:38:11,981 - INFO - basehttp - basehttp.py - "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
2024-06-01 19:38:11,994 - INFO - middlewares - middlewares.py - time:  0.020797430999664357
2024-06-01 19:38:11,998 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:19:11,436 - INFO - autoreload - autoreload.py - Watching for file changes with StatReloader
2024-06-01 20:20:13,055 - INFO - autoreload - autoreload.py - /home/victor/lern/ITM/practika/Itm-practik/shop_django/shop/main/urls.py changed, reloading.
2024-06-01 20:20:13,677 - INFO - autoreload - autoreload.py - Watching for file changes with StatReloader
2024-06-01 20:20:37,035 - INFO - middlewares - middlewares.py - time:  0.12668884500089916
2024-06-01 20:20:37,036 - INFO - basehttp - basehttp.py - "GET /admin/main/products/add/ HTTP/1.1" 200 15770
2024-06-01 20:20:37,088 - INFO - middlewares - middlewares.py - time:  0.015940100000079838
2024-06-01 20:20:37,089 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:21:05,986 - INFO - middlewares - middlewares.py - time:  0.03932228700068663
2024-06-01 20:21:05,987 - INFO - basehttp - basehttp.py - "GET /admin/main/manufactures/add/?_to_field=id&_popup=1 HTTP/1.1" 200 3904
2024-06-01 20:21:06,036 - INFO - middlewares - middlewares.py - time:  0.014163951998853008
2024-06-01 20:21:06,037 - INFO - basehttp - basehttp.py - "GET /admin/jsi18n/ HTTP/1.1" 200 16066
2024-06-01 20:21:11,188 - ERROR - log - log.py - Internal Server Error: /admin/main/manufactures/add/
Traceback (most recent call last):
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 688, in wrapper
    return self.admin_site.admin_view(view)(*args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 134, in _wrapper_view
    response = view_func(request, *args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/views/decorators/cache.py", line 62, in _wrapper_view_func
    response = view_func(request, *args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/sites.py", line 242, in inner
    return view(request, *args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 1886, in add_view
    return self.changeform_view(request, None, form_url, extra_context)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 46, in _wrapper
    return bound_method(*args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/utils/decorators.py", line 134, in _wrapper_view
    response = view_func(request, *args, **kwargs)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 1747, in changeform_view
    return self._changeform_view(request, object_id, form_url, extra_context)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 1804, in _changeform_view
    self.log_addition(request, new_object, change_message)
  File "/home/victor/lern/ITM/practika/Itm-practik/shop_django/venv/lib/python3.10/site-packages/django/contrib/admin/options.py", line 926, in log_addition
    object_repr=str(obj),
TypeError: __str__ returned non-string (type CharField)
2024-06-01 20:21:11,190 - INFO - middlewares - middlewares.py - time:  0.07847528800084547
